year,month,population,state
2021,6,3146632.0,        Nevada
2021,7,3146632.0,        Nevada
2021,8,3146632.0,        Nevada
2021,9,3146632.0,        Nevada
2021,10,3146632.0,        Nevada
2021,11,3146632.0,        Nevada
2021,12,3146632.0,        Nevada
2022,1,3177421.0,        Nevada
2022,2,3177421.0,        Nevada
2022,3,3177421.0,        Nevada
2022,4,3177421.0,        Nevada
2022,5,3177421.0,        Nevada
2022,6,3177421.0,        Nevada
2022,7,3177421.0,        Nevada
2022,8,3177421.0,        Nevada
2022,9,3177421.0,        Nevada
2022,10,3177421.0,        Nevada
2022,11,3177421.0,        Nevada
2022,12,3177421.0,        Nevada
2001,1,1255517.0,        New Hampshire
2001,2,1255517.0,        New Hampshire
2001,3,1255517.0,        New Hampshire
2001,4,1255517.0,        New Hampshire
2001,5,1255517.0,        New Hampshire
2001,6,1255517.0,        New Hampshire
2001,7,1255517.0,        New Hampshire
2001,8,1255517.0,        New Hampshire
2001,9,1255517.0,        New Hampshire
2001,10,1255517.0,        New Hampshire
2001,11,1255517.0,        New Hampshire
2001,12,1255517.0,        New Hampshire
2002,1,1269089.0,        New Hampshire
2002,2,1269089.0,        New Hampshire
2002,3,1269089.0,        New Hampshire
2002,4,1269089.0,        New Hampshire
2002,5,1269089.0,        New Hampshire
2002,6,1269089.0,        New Hampshire
2002,7,1269089.0,        New Hampshire
2002,8,1269089.0,        New Hampshire
2002,9,1269089.0,        New Hampshire
2002,10,1269089.0,        New Hampshire
2002,11,1269089.0,        New Hampshire
2002,12,1269089.0,        New Hampshire
2003,1,1279840.0,        New Hampshire
2003,2,1279840.0,        New Hampshire
2003,3,1279840.0,        New Hampshire
2003,4,1279840.0,        New Hampshire
2003,5,1279840.0,        New Hampshire
2003,6,1279840.0,        New Hampshire
2003,7,1279840.0,        New Hampshire
2003,8,1279840.0,        New Hampshire
2003,9,1279840.0,        New Hampshire
2003,10,1279840.0,        New Hampshire
2003,11,1279840.0,        New Hampshire
2003,12,1279840.0,        New Hampshire
2004,1,1290121.0,        New Hampshire
2004,2,1290121.0,        New Hampshire
2004,3,1290121.0,        New Hampshire
2004,4,1290121.0,        New Hampshire
2004,5,1290121.0,        New Hampshire
2004,6,1290121.0,        New Hampshire
2004,7,1290121.0,        New Hampshire
2004,8,1290121.0,        New Hampshire
2004,9,1290121.0,        New Hampshire
2004,10,1290121.0,        New Hampshire
2004,11,1290121.0,        New Hampshire
2004,12,1290121.0,        New Hampshire
2005,1,1298492.0,        New Hampshire
2005,2,1298492.0,        New Hampshire
2005,3,1298492.0,        New Hampshire
2005,4,1298492.0,        New Hampshire
2005,5,1298492.0,        New Hampshire
2005,6,1298492.0,        New Hampshire
2005,7,1298492.0,        New Hampshire
2005,8,1298492.0,        New Hampshire
2005,9,1298492.0,        New Hampshire
2005,10,1298492.0,        New Hampshire
2005,11,1298492.0,        New Hampshire
2005,12,1298492.0,        New Hampshire
2006,1,1308389.0,        New Hampshire
2006,2,1308389.0,        New Hampshire
2006,3,1308389.0,        New Hampshire
2006,4,1308389.0,        New Hampshire
2006,5,1308389.0,        New Hampshire
2006,6,1308389.0,        New Hampshire
2006,7,1308389.0,        New Hampshire
2006,8,1308389.0,        New Hampshire
2006,9,1308389.0,        New Hampshire
2006,10,1308389.0,        New Hampshire
2006,11,1308389.0,        New Hampshire
2006,12,1308389.0,        New Hampshire
2007,1,1312540.0,        New Hampshire
2007,2,1312540.0,        New Hampshire
2007,3,1312540.0,        New Hampshire
2007,4,1312540.0,        New Hampshire
2007,5,1312540.0,        New Hampshire
2007,6,1312540.0,        New Hampshire
2007,7,1312540.0,        New Hampshire
2007,8,1312540.0,        New Hampshire
2007,9,1312540.0,        New Hampshire
2007,10,1312540.0,        New Hampshire
2007,11,1312540.0,        New Hampshire
2007,12,1312540.0,        New Hampshire
2008,1,1315906.0,        New Hampshire
2008,2,1315906.0,        New Hampshire
2008,3,1315906.0,        New Hampshire
2008,4,1315906.0,        New Hampshire
2008,5,1315906.0,        New Hampshire
2008,6,1315906.0,        New Hampshire
2008,7,1315906.0,        New Hampshire
2008,8,1315906.0,        New Hampshire
2008,9,1315906.0,        New Hampshire
2008,10,1315906.0,        New Hampshire
2008,11,1315906.0,        New Hampshire
2008,12,1315906.0,        New Hampshire
2009,1,1316102.0,        New Hampshire
2009,2,1316102.0,        New Hampshire
2009,3,1316102.0,        New Hampshire
2009,4,1316102.0,        New Hampshire
2009,5,1316102.0,        New Hampshire
2009,6,1316102.0,        New Hampshire
2009,7,1316102.0,        New Hampshire
2009,8,1316102.0,        New Hampshire
2009,9,1316102.0,        New Hampshire
2009,10,1316102.0,        New Hampshire
2009,11,1316102.0,        New Hampshire
2009,12,1316102.0,        New Hampshire
2010,1,1316807.0,        New Hampshire
2010,2,1316807.0,        New Hampshire
2010,3,1316807.0,        New Hampshire
2010,4,1316807.0,        New Hampshire
2010,5,1316807.0,        New Hampshire
2010,6,1316807.0,        New Hampshire
2010,7,1316807.0,        New Hampshire
2010,8,1316807.0,        New Hampshire
2010,9,1316807.0,        New Hampshire
2010,10,1316807.0,        New Hampshire
2010,11,1316807.0,        New Hampshire
2010,12,1316807.0,        New Hampshire
2011,1,1320444.0,        New Hampshire
2011,2,1320444.0,        New Hampshire
2011,3,1320444.0,        New Hampshire
2011,4,1320444.0,        New Hampshire
2011,5,1320444.0,        New Hampshire
2011,6,1320444.0,        New Hampshire
2011,7,1320444.0,        New Hampshire
2011,8,1320444.0,        New Hampshire
2011,9,1320444.0,        New Hampshire
2011,10,1320444.0,        New Hampshire
2011,11,1320444.0,        New Hampshire
2011,12,1320444.0,        New Hampshire
2012,1,1324677.0,        New Hampshire
2012,2,1324677.0,        New Hampshire
2012,3,1324677.0,        New Hampshire
2012,4,1324677.0,        New Hampshire
2012,5,1324677.0,        New Hampshire
2012,6,1324677.0,        New Hampshire
2012,7,1324677.0,        New Hampshire
2012,8,1324677.0,        New Hampshire
2012,9,1324677.0,        New Hampshire
2012,10,1324677.0,        New Hampshire
2012,11,1324677.0,        New Hampshire
2012,12,1324677.0,        New Hampshire
2013,1,1327272.0,        New Hampshire
2013,2,1327272.0,        New Hampshire
2013,3,1327272.0,        New Hampshire
2013,4,1327272.0,        New Hampshire
2013,5,1327272.0,        New Hampshire
2013,6,1327272.0,        New Hampshire
2013,7,1327272.0,        New Hampshire
2013,8,1327272.0,        New Hampshire
2013,9,1327272.0,        New Hampshire
2013,10,1327272.0,        New Hampshire
2013,11,1327272.0,        New Hampshire
2013,12,1327272.0,        New Hampshire
2014,1,1334257.0,        New Hampshire
2014,2,1334257.0,        New Hampshire
2014,3,1334257.0,        New Hampshire
2014,4,1334257.0,        New Hampshire
2014,5,1334257.0,        New Hampshire
2014,6,1334257.0,        New Hampshire
2014,7,1334257.0,        New Hampshire
2014,8,1334257.0,        New Hampshire
2014,9,1334257.0,        New Hampshire
2014,10,1334257.0,        New Hampshire
2014,11,1334257.0,        New Hampshire
2014,12,1334257.0,        New Hampshire
2015,1,1337480.0,        New Hampshire
2015,2,1337480.0,        New Hampshire
2015,3,1337480.0,        New Hampshire
2015,4,1337480.0,        New Hampshire
2015,5,1337480.0,        New Hampshire
2015,6,1337480.0,        New Hampshire
2015,7,1337480.0,        New Hampshire
2015,8,1337480.0,        New Hampshire
2015,9,1337480.0,        New Hampshire
2015,10,1337480.0,        New Hampshire
2015,11,1337480.0,        New Hampshire
2015,12,1337480.0,        New Hampshire
2016,1,1343694.0,        New Hampshire
2016,2,1343694.0,        New Hampshire
2016,3,1343694.0,        New Hampshire
2016,4,1343694.0,        New Hampshire
2016,5,1343694.0,        New Hampshire
2016,6,1343694.0,        New Hampshire
2016,7,1343694.0,        New Hampshire
2016,8,1343694.0,        New Hampshire
2016,9,1343694.0,        New Hampshire
2016,10,1343694.0,        New Hampshire
2016,11,1343694.0,        New Hampshire
2016,12,1343694.0,        New Hampshire
2017,1,1350395.0,        New Hampshire
2017,2,1350395.0,        New Hampshire
2017,3,1350395.0,        New Hampshire
2017,4,1350395.0,        New Hampshire
2017,5,1350395.0,        New Hampshire
2017,6,1350395.0,        New Hampshire
2017,7,1350395.0,        New Hampshire
2017,8,1350395.0,        New Hampshire
2017,9,1350395.0,        New Hampshire
2017,10,1350395.0,        New Hampshire
2017,11,1350395.0,        New Hampshire
2017,12,1350395.0,        New Hampshire
2018,1,1355064.0,        New Hampshire
2018,2,1355064.0,        New Hampshire
2018,3,1355064.0,        New Hampshire
2018,4,1355064.0,        New Hampshire
2018,5,1355064.0,        New Hampshire
2018,6,1355064.0,        New Hampshire
2018,7,1355064.0,        New Hampshire
2018,8,1355064.0,        New Hampshire
2018,9,1355064.0,        New Hampshire
2018,10,1355064.0,        New Hampshire
2018,11,1355064.0,        New Hampshire
2018,12,1355064.0,        New Hampshire
2019,1,1360783.0,        New Hampshire
2019,2,1360783.0,        New Hampshire
2019,3,1360783.0,        New Hampshire
2019,4,1360783.0,        New Hampshire
2019,5,1360783.0,        New Hampshire
2019,6,1360783.0,        New Hampshire
2019,7,1360783.0,        New Hampshire
2019,8,1360783.0,        New Hampshire
2019,9,1360783.0,        New Hampshire
2019,10,1360783.0,        New Hampshire
2019,11,1360783.0,        New Hampshire
2019,12,1360783.0,        New Hampshire
2020,1,1378702.0,        New Hampshire
2020,2,1378702.0,        New Hampshire
2020,3,1378702.0,        New Hampshire
2020,4,1378702.0,        New Hampshire
2020,5,1378702.0,        New Hampshire
2020,6,1378702.0,        New Hampshire
2020,7,1378702.0,        New Hampshire
2020,8,1378702.0,        New Hampshire
2020,9,1378702.0,        New Hampshire
2020,10,1378702.0,        New Hampshire
2020,11,1378702.0,        New Hampshire
2020,12,1378702.0,        New Hampshire
2021,1,1387494.0,        New Hampshire
2021,2,1387494.0,        New Hampshire
2021,3,1387494.0,        New Hampshire
2021,4,1387494.0,        New Hampshire
2021,5,1387494.0,        New Hampshire
2021,6,1387494.0,        New Hampshire
2021,7,1387494.0,        New Hampshire
2021,8,1387494.0,        New Hampshire
2021,9,1387494.0,        New Hampshire
2021,10,1387494.0,        New Hampshire
2021,11,1387494.0,        New Hampshire
2021,12,1387494.0,        New Hampshire
2022,1,1399003.0,        New Hampshire
2022,2,1399003.0,        New Hampshire
2022,3,1399003.0,        New Hampshire
2022,4,1399003.0,        New Hampshire
2022,5,1399003.0,        New Hampshire
2022,6,1399003.0,        New Hampshire
2022,7,1399003.0,        New Hampshire
2022,8,1399003.0,        New Hampshire
2022,9,1399003.0,        New Hampshire
2022,10,1399003.0,        New Hampshire
2022,11,1399003.0,        New Hampshire
2022,12,1399003.0,        New Hampshire
2001,1,8492671.0,        New Jersey
2001,2,8492671.0,        New Jersey
2001,3,8492671.0,        New Jersey
2001,4,8492671.0,        New Jersey
2001,5,8492671.0,        New Jersey
2001,6,8492671.0,        New Jersey
2001,7,8492671.0,        New Jersey
2001,8,8492671.0,        New Jersey
2001,9,8492671.0,        New Jersey
2001,10,8492671.0,        New Jersey
2001,11,8492671.0,        New Jersey
2001,12,8492671.0,        New Jersey
2002,1,8552643.0,        New Jersey
2002,2,8552643.0,        New Jersey
2002,3,8552643.0,        New Jersey
2002,4,8552643.0,        New Jersey
2002,5,8552643.0,        New Jersey
2002,6,8552643.0,        New Jersey
2002,7,8552643.0,        New Jersey
2002,8,8552643.0,        New Jersey
2002,9,8552643.0,        New Jersey
2002,10,8552643.0,        New Jersey
2002,11,8552643.0,        New Jersey
2002,12,8552643.0,        New Jersey
2003,1,8601402.0,        New Jersey
2003,2,8601402.0,        New Jersey
2003,3,8601402.0,        New Jersey
2003,4,8601402.0,        New Jersey
2003,5,8601402.0,        New Jersey
2003,6,8601402.0,        New Jersey
2003,7,8601402.0,        New Jersey
2003,8,8601402.0,        New Jersey
2003,9,8601402.0,        New Jersey
2003,10,8601402.0,        New Jersey
2003,11,8601402.0,        New Jersey
2003,12,8601402.0,        New Jersey
2004,1,8634561.0,        New Jersey
2004,2,8634561.0,        New Jersey
2004,3,8634561.0,        New Jersey
2004,4,8634561.0,        New Jersey
2004,5,8634561.0,        New Jersey
2004,6,8634561.0,        New Jersey
2004,7,8634561.0,        New Jersey
2004,8,8634561.0,        New Jersey
2004,9,8634561.0,        New Jersey
2004,10,8634561.0,        New Jersey
2004,11,8634561.0,        New Jersey
2004,12,8634561.0,        New Jersey
2005,1,8651974.0,        New Jersey
2005,2,8651974.0,        New Jersey
2005,3,8651974.0,        New Jersey
2005,4,8651974.0,        New Jersey
2005,5,8651974.0,        New Jersey
2005,6,8651974.0,        New Jersey
2005,7,8651974.0,        New Jersey
2005,8,8651974.0,        New Jersey
2005,9,8651974.0,        New Jersey
2005,10,8651974.0,        New Jersey
2005,11,8651974.0,        New Jersey
2005,12,8651974.0,        New Jersey
2006,1,8661679.0,        New Jersey
2006,2,8661679.0,        New Jersey
2006,3,8661679.0,        New Jersey
2006,4,8661679.0,        New Jersey
2006,5,8661679.0,        New Jersey
2006,6,8661679.0,        New Jersey
2006,7,8661679.0,        New Jersey
2006,8,8661679.0,        New Jersey
2006,9,8661679.0,        New Jersey
2006,10,8661679.0,        New Jersey
2006,11,8661679.0,        New Jersey
2006,12,8661679.0,        New Jersey
2007,1,8677885.0,        New Jersey
2007,2,8677885.0,        New Jersey
2007,3,8677885.0,        New Jersey
2007,4,8677885.0,        New Jersey
2007,5,8677885.0,        New Jersey
2007,6,8677885.0,        New Jersey
2007,7,8677885.0,        New Jersey
2007,8,8677885.0,        New Jersey
2007,9,8677885.0,        New Jersey
2007,10,8677885.0,        New Jersey
2007,11,8677885.0,        New Jersey
2007,12,8677885.0,        New Jersey
2008,1,8711090.0,        New Jersey
2008,2,8711090.0,        New Jersey
2008,3,8711090.0,        New Jersey
2008,4,8711090.0,        New Jersey
2008,5,8711090.0,        New Jersey
2008,6,8711090.0,        New Jersey
2008,7,8711090.0,        New Jersey
2008,8,8711090.0,        New Jersey
2008,9,8711090.0,        New Jersey
2008,10,8711090.0,        New Jersey
2008,11,8711090.0,        New Jersey
2008,12,8711090.0,        New Jersey
2009,1,8755602.0,        New Jersey
2009,2,8755602.0,        New Jersey
2009,3,8755602.0,        New Jersey
2009,4,8755602.0,        New Jersey
2009,5,8755602.0,        New Jersey
2009,6,8755602.0,        New Jersey
2009,7,8755602.0,        New Jersey
2009,8,8755602.0,        New Jersey
2009,9,8755602.0,        New Jersey
2009,10,8755602.0,        New Jersey
2009,11,8755602.0,        New Jersey
2009,12,8755602.0,        New Jersey
2010,1,8799451.0,        New Jersey
2010,2,8799451.0,        New Jersey
2010,3,8799451.0,        New Jersey
2010,4,8799451.0,        New Jersey
2010,5,8799451.0,        New Jersey
2010,6,8799451.0,        New Jersey
2010,7,8799451.0,        New Jersey
2010,8,8799451.0,        New Jersey
2010,9,8799451.0,        New Jersey
2010,10,8799451.0,        New Jersey
2010,11,8799451.0,        New Jersey
2010,12,8799451.0,        New Jersey
2011,1,8828552.0,        New Jersey
2011,2,8828552.0,        New Jersey
2011,3,8828552.0,        New Jersey
2011,4,8828552.0,        New Jersey
2011,5,8828552.0,        New Jersey
2011,6,8828552.0,        New Jersey
2011,7,8828552.0,        New Jersey
2011,8,8828552.0,        New Jersey
2011,9,8828552.0,        New Jersey
2011,10,8828552.0,        New Jersey
2011,11,8828552.0,        New Jersey
2011,12,8828552.0,        New Jersey
2012,1,8845671.0,        New Jersey
2012,2,8845671.0,        New Jersey
2012,3,8845671.0,        New Jersey
2012,4,8845671.0,        New Jersey
2012,5,8845671.0,        New Jersey
2012,6,8845671.0,        New Jersey
2012,7,8845671.0,        New Jersey
2012,8,8845671.0,        New Jersey
2012,9,8845671.0,        New Jersey
2012,10,8845671.0,        New Jersey
2012,11,8845671.0,        New Jersey
2012,12,8845671.0,        New Jersey
2013,1,8857821.0,        New Jersey
2013,2,8857821.0,        New Jersey
2013,3,8857821.0,        New Jersey
2013,4,8857821.0,        New Jersey
2013,5,8857821.0,        New Jersey
2013,6,8857821.0,        New Jersey
2013,7,8857821.0,        New Jersey
2013,8,8857821.0,        New Jersey
2013,9,8857821.0,        New Jersey
2013,10,8857821.0,        New Jersey
2013,11,8857821.0,        New Jersey
2013,12,8857821.0,        New Jersey
2014,1,8867277.0,        New Jersey
2014,2,8867277.0,        New Jersey
2014,3,8867277.0,        New Jersey
2014,4,8867277.0,        New Jersey
2014,5,8867277.0,        New Jersey
2014,6,8867277.0,        New Jersey
2014,7,8867277.0,        New Jersey
2014,8,8867277.0,        New Jersey
2014,9,8867277.0,        New Jersey
2014,10,8867277.0,        New Jersey
2014,11,8867277.0,        New Jersey
2014,12,8867277.0,        New Jersey
2015,1,8870312.0,        New Jersey
2015,2,8870312.0,        New Jersey
2015,3,8870312.0,        New Jersey
2015,4,8870312.0,        New Jersey
2015,5,8870312.0,        New Jersey
2015,6,8870312.0,        New Jersey
2015,7,8870312.0,        New Jersey
2015,8,8870312.0,        New Jersey
2015,9,8870312.0,        New Jersey
2015,10,8870312.0,        New Jersey
2015,11,8870312.0,        New Jersey
